url,label
http://arstechnica.com/gadgets/news/2012/01/old-services-meet-new-media-a-tweeting-cabbies-growing-business.ars,0.026993478
http://techflesh.com/jet-powered-aquatic-space-fighter-designed-to-take-on-pirates/,0.0048849396
http://www.utmostarray.com/most-fashionable-first-ladies-of-the-world.html,0.06689365
http://www.muza-chan.net/japan/index.php/blog/harajuku-fashion-photo-essay,0.33103597
http://sportsillustrated.cnn.com/vault/swimsuit/modelfeatured/esti_ginzburg/2010/special/2/2/index.htm,0.38368943
http://oldtymefudgerecipes.com/exoticfudgerecipes.php,0.9436761
http://img245.imageshack.us/f/whitechocolaterainbowbr.jpg/,0.04527412
http://www.cfidsselfhelp.org/library/taming-stressful-thoughts-making-thoughts-work-for-you,0.7528582
http://sweetpeaskitchen.com/2011/11/peanut-butter-snickers-cookies/,0.72677994
http://heart-hands-home.blogspot.com/2011/01/homemade-mozzarella-cheese.html,0.97959834
http://www.onlinepsychologydegree.net/2012/11/18/how-to-know-if-you-have-seasonal-affective-disorder/,0.66968155
http://www.foodchannel.com/recipes/recipe/quick-and-tasty-turkey-pot-pie/,0.9433389
http://www.wiveswithknives.net/2011/09/06/cinnamon-roll-and-cheddar-bacon-pull-aparts/,0.9663305
http://www.only-pics.com/40-epic-sports-fails-gifs/,0.15883632
http://www.thekitchn.com/wowing-by-taste-concept-10-dishes-thatll-make-a-great-impression-on-your-guests-recipe-roundup-169592,0.89615726
http://www.epicurious.com/recipes/food/views/Fresh-Tomato-Bruschetta-233323,0.9953448
http://pinchmysalt.com/2007/07/04/red-white-and-blueberry-lemon-cupcakes/,0.9430482
http://www.bakerella.com/coraline-cookies/,0.85919887
http://www.resourcesforattorneys.com/stress/index.php?entry=entry070209-192443,0.7409673
http://www.adverbox.com/?attachment_id=2803,0.06503249
http://web.mit.edu/newsoffice/2011/water-splitting-0609.html,0.14071217
http://myblessedlife.net/2011/09/blueberry-muffins.html,0.9321134
http://theenchantedcook.blogspot.com/2010/08/honey-lime-chicken-inspired-by-sunset.html,0.95785546
http://www.portfolio.com/culture-lifestyle/culture-inc/sports/2008/01/14/Vibration-Exercise-Machines?TID=st092007ab,0.61036634
http://www.bcreative.al/fashion-street-finds-25/,0.08455633
http://www.babygoodbuys.com/2011/09/28/kitchen-tip-how-to-soften-butter-perfectly-without-melting-it.html/,0.9557035
http://www.threadbanger.com/episode/SLB_20100729/how-to-make-a-romper-out-of-a-t-shirt-secret-life-of-a-bio-nerd,0.04068868
http://mashable.com/2011/10/22/top-10-tech-this-week-2/,0.41301072
http://www.boston.com/sports/blogs/bigshots/2011/01/100_best_sports_photographs_of_3.html,0.26396954
http://allrecipes.com/Recipe/Jennys-Jambalaya/Detail.aspx,0.969389
http://www.vice.com/read/that-rachel-maddow-lady-cites-some-real-good-sources,0.012202395
http://gizmodo.com/nike-hypervenom-its-like-playing-soccer-barefoot-510134745,0.023486465
http://www.youtube.com/watch?v=PBJLXgFpMQY,0.95940506
http://blogs.babble.com/family-style/2012/01/04/12-spring-2012-hair-trends?pid=12238,0.00039369828
http://sportsillustrated.cnn.com/2012_swimsuit/video/alyssa-miller-intimate.html,0.22251017
http://www.boston.com/bigpicture/2008/08/womens_olympic_fencing.html,0.051890012
http://www.heraldsun.com.au/news/national/ninjas-rescue-student-from-thugs/story-e6frf7l6-1225868928257,0.026246622
http://www.antiaging-systems.com/118-longevity-maca,0.88717043
http://www.viralblender.com/2012/01/06/are-you-left-or-right-brain/,0.363111
http://www.break.com/index/techno-viking-with-captions.html,0.06423095
http://www.theepicentre.com/Spices/paprika.html,0.84482545
http://www.amptoons.com/blog/archives/2007/04/13/bush-administration-very-very-quietly-releases-abstinence-only-study/,0.1665458
http://www.101cookbooks.com/archives/broccolini-salad-recipe.html,0.9831838
http://hotpolkadot.com/2011/02/21/chocolate-cherries-whipped-cream/,0.91391736
http://socoting.com/math-is-useful/,0.8526087
http://www.cherryteacakes.com/2010/05/peanut-butter-ice-cream.html,0.93751884
http://www.nationalnannies.com/blog/how-to-hire-a-nanny-without-using-an-agency/,0.24666154
http://news.google.com/nwshp?hl=en&tab=wn&q=,0.005882045
http://www.urbanhonking.com/hotknives/,0.94148934
http://www.huffingtonpost.com/2011/10/27/thai-spicy-peanut-sauce-w_n_1056965.html,0.9490081
http://www.flavoreddelights.com/2009/08/40-deliciou-creative-japanese-bentos/,0.69396096
http://deadspin.com/5876411/,0.09003512
http://www.amandascookin.com/2008/09/italian-lasagna-with-meat.html,0.99142975
http://joinwefun.info/i-took-a-shot-at-the-bacon-pie-recipe/,0.39345556
http://www.sophistimom.com/pumpkin-torte-with-dreamy-brown-sugar-frosting/,0.93447757
http://www.pipandebby.com/pip-ebby/2011/7/28/grilled-tomatoes-with-herbs-and-lemon.html,0.98739386
http://www.webpronews.com/denver-broncos-finalizing-deal-with-peyton-manning-2012-03,0.0031450957
http://basic-recipes.com/,0.9121565
http://www.taste.com.au/recipes/19108/chocolate+caramel+tart,0.9053998
http://www.trainwithmeonline.com/exercises/4/0/0/1/ExercisesWithoutEquipment.html,0.39004794
http://www.theregister.co.uk/2006/03/02/ms_nz_ad/,0.054033764
http://www.foodnetwork.com/recipes/slim-six-layer-dip-recipe2/index.html,0.9968239
http://www.abc.net.au/science/articles/2011/10/12/3337727.htm,0.18602876
http://www.clifford-james.co.uk/blog/wear-mens-trousers/,0.15169108
http://blimpyb.com/food-and-drink/recipes/almost-from-scratch-tomato-sauce/765/,0.9344409
http://www.sippitysup.com/african-bean-finds-its-way-america-cowpeas,0.9563615
http://www.thefoodinmybeard.com/2008/12/lasagnasoup.html,0.99429893
http://humorstory.org/this-was-emailed-to-me-and-i-think-it-speaks-volumes/,0.3742608
http://www.alternet.org/story/9257/pot_shrinks_tumors;_government_knew_in_&/,0.03619656
http://eclecticrecipes.com/grilled-carne-asada/,0.9997602
http://alltechnoblog.com/30-most-unimaginable-and-exceptional-designer-shoes/,0.09293152
http://www.pcworld.com/article/228237/robots_bored_with_bettering_humans_climb_trees_like_monkeys_instead.html,0.13449486
http://www.pure2raw.com/2012/02/raw-triple-chocolate-cheesecake-recipe/,0.9524274
http://www.food52.com/recipes/741_sunday_morning_apple_coffee_cake,0.9350083
http://www.marthastewart.com/284539/nectarine-cupcake-recipe,0.88068885
http://www.krissys-creations.com/2012/01/raspberry-rosewater-cupcakes.html,0.47681022
http://picky-palate.com/2009/11/19/crunchy-caramel-reeses-cookie-bars/,0.85077894
http://ooh-shiny.net/?p=1150,0.048504297
http://www.playinghouseblog.com/2009/07/rainbow-cake.html,0.76790375
http://techcrunch.com/2010/02/19/one-of-the-coolest-gadgets-at-mwc-a-portable-fuel-cell/,0.49435365
http://www.wikio.com/,0.0017850244
http://www.thinkgeek.com/homeoffice/kitchen/e71f/,0.7037755
http://www.energy-dimension.com/play-with-food/,0.47709116
http://www.comicblasphemy.com/?p=389,0.7537818
http://www.11points.com/Travel/11_Overdramatic_Road_Warning_Signs_(Ranked_By_Overdramaticness),0.23795703
http://www.marthastewart.com/285364/herbal-sodas?czone=home/smart-savings-cnt/save-money,0.24864547
http://www.insidershealth.com/article/hiv_testing_day_what_we_know_now/5233,0.021805279
http://lovefood.sobeys.com/2012/11/how-to-build-a-gingerbread-house/,0.72161883
http://www.ladyironchef.com/2011/05/11/artichoke-cafe-restaurant-communal-dining/,0.8851148
http://www.bbc.co.uk/news/world-us-canada-15033461,0.03395192
http://www.theonion.com/content/node/38392,0.6531957
http://simplybeingmommy.com/2011/05/15/mini-taco-cups/,0.99767596
http://www.oregonlive.com/ducks/index.ssf/2012/01/oregon_running_back_lamichael_2.html,0.014089537
http://www.newscientist.com/article/dn16911-schizophrenics-see-through-hollowmask-illusion.html,0.45433775
http://www.celebrityclothingline.com/celebrity-fashion-news/153133-lady-gaga-dons-purplish-dress-in-style/,0.01937164
http://iammommy.typepad.com/i_am_baker/2011/07/meal-for-family-in-need.html,0.9805802
http://sportsillustrated.cnn.com/2011_swimsuit/movie-star/brooklyn-decker/11_brooklyn-decker_16.html,0.72573936
http://bakeat350.blogspot.com/2011/06/desserts-for-dudes-nutter-butter.html,0.93231434
http://www.laweekly.com/slideshow/kang-ho-dong-baekjeong-more-bbq-in-koreatown-37847274/4/,0.03317423
http://www.youbeauty.com/body-fitness/dressing-for-your-body-type?page=2,0.49081343
http://thisweekfordinner.com/2010/09/07/my-new-fave-go-to-meal-stuffed-shells/,0.96199393
http://www.ivillage.com/latest-fashion-summer-2013-style-beauty-trends/5-a-536027?ivNPA=1&sky=stu|ivl|bs|2013fashion|,0.024199786
http://www.elle.com/Beauty/Hair/Gwen-Stefani-s-Hair-Transformations,0.032534234
http://www.cracked.com/article_18392_6-reasons-homemade-porn-worse-idea-than-you-think.html,0.08877101
http://www.texastypeamom.com/2011/09/recipes-to-kick-off-the-football-season.html,0.9895509
http://www.food52.com/recipes/796_an_oldfashioned_apple_spice_cake,0.98503786
http://www.womansday.com/Articles/Life/Thrilling-3D-Street-Art.html,0.08940348
http://www.insidershealth.com/article/how_cash_over_credit_affects_your_health/4737,0.31350368
http://cravingchronicles.com/2009/10/10/cinnamon-glazed-pumpkin-cookies/,0.8195386
http://www.epicurious.com/recipes/food/views/Deep-Dark-Chocolate-Cheesecake-236209,0.9925309
http://www.ingredientsinc.net/2011/12/peppermint-dark-hot-chocolate-mix/,0.7095354
http://www.phillyburbs.com/blogs/type-a-kitchen/lemon-chicken-with-potatoes-and-olives/article_f7abbb7e-6100-11e2-a994-001a4bcf6878.html,0.97449356
http://www.oneletterwords.com/thaitea/recipes.html,0.96101457
http://www.menshealth.com/mhlists/most_desirable_traits/,0.67105186
http://eatathomecooks.com/2011/03/36-recipes-for-easy-restaurant-style-meals-at-home.html,0.38256916
http://www.rachelleb.com/2009/04/08/only-100-per-serving/,0.9623444
http://break.com/index/pee_wee_hockey_brawl.html,0.026016891
http://www.insidershealth.com/article/benefits_of_bikram_yoga/3751,0.7148578
http://www.complot.com.ar/,0.096534796
http://theclothspring.com/2011/10/google-circles-of-hell,0.5655182
http://betabrand.com/,0.018489799
http://www.salad-in-a-jar.com/family-recipes/microwave-banana-pudding-a-cool-dessert-for-a-hot-summer-day,0.95266956
http://www.indiasnacks.com/,0.94957983
http://thatsnerdalicious.com/,0.1885543
http://windows7.iyogi.com/news/orange-windows-phone-7-free-apps/,0.106638506
http://artofmanliness.com/2012/08/21/kitchen-basics,0.9016895
http://www.healingfoodreference.com/blueberries.html,0.9892286
http://chachiskitchen.blogspot.com/search/label/Vegetarian,0.99632144
http://www.bonappetit.com/blogsandforums/blogs/badaily/2012/07/easy-marinades-chicken-steak-fish.html,0.9762976
http://www.insidershealth.com/article/coffee_internet_porn_the_d_s_m_s_new_take_on_addiction/5257,0.19665724
http://www.healthdailytips.com/diseases-and-conditions/top-anti-snoring-devices-you-can-avail/,0.86587155
http://www.dailymail.co.uk/sciencetech/article-2119676/The-drawing-game-worlds-app-just-seven-weeks--company-sold-180million.html,0.4694411
http://www.lifewithlisa.com/pumpkin-pie-crunch-recipe,0.84554464
http://www.10news.com/news/13333509/detail.html,0.03874456
http://worldlifeexpectancy.com/usa.php?cause_id=11,0.86136764
http://www.healthguru.com/applications/quiz/qzid/59/Alcohol_on_Campus?Tomato3,0.09666578
http://allrecipes.com/Recipe/Avocado-Egg-Salad-2/Detail.aspx,0.901482
http://themedguru.com/20110410/newsfeature/political-interests-linked-brain-structure-study-86144325.html,0.6749536
http://www.ztastylife.com/?p=154,0.951906
http://www.coopersguns.com/videos/exercise-encyclopedia/,0.93979436
http://guyism.com/humor/gifterpiece-theatre-reverse-eating-gifs.html?single=true,0.60871726
http://www.blogiversity.org/blogs/willburns1/archive/2011/02/01/3-things-that-come-in-a-box-that-you-should-always-make-from-scratch.aspx,0.7572738
http://www.foodnetwork.com/recipes-and-cooking/how-to-make-frosting-colors/pictures/index.html,0.9861756
http://www.dailycandy.com/everywhere/flipbook/146296/Spring-Fashion-and-Beauty-Finds,0.04682203
http://www.forbes.com/sites/nadiaarumugam/2012/10/29/still-have-power-make-the-most-of-hurricane-home-time-to-bake/,0.9891668
http://similarminds.com/personality_types.html,0.18384707
http://www.telegraph.co.uk/sport/olympics/picturegalleries/9415278/10-things-you-cant-take-in-to-the-Olympics.html,0.031503614
http://itechfuture.com/relevo-pc/,0.03892556
http://steamykitchen.com/blog/2007/08/28/how-to-turn-cheap-choice-steaks-into-gucci-prime-steaks/,0.93142205
http://www.foodnetwork.com/recipes/semi-homemade-cooking-with-sandra-lee/creme-de-menthe-brownies-recipe/index.html,0.9896549
http://blog.tapstream.com/post/29508548371/how-not-to-make-money-with-your-app-in-3-easy-steps,0.30173966
http://thedoghousediaries.com/3354,0.53945833
http://funnysnap.com/funny-people-snap/who-needs-bungee-cords-when-you-have-sucker-friends/,0.5799323
http://borderlinemag.com/borderline01a.php?section=01&id=103,0.26628482
http://wnd.com/news/article.asp?ARTICLE_ID=56855,0.05810343
http://redwings.nhl.com/,0.08490982
http://www.mikesblender.com/indexblog108.htm,0.60897326
http://allrecipes.com/recipe/bacon-appetizer-crescents-2/detail.aspx,0.9709231
http://eclecticrecipes.com/sesame-chicken,0.9941103
http://www.mint.com/blog/saving/lunch-ideas-09012010,0.9619898
http://shine.yahoo.com/channel/food/8-foods-you-should-never-buy-again-1464377/,0.5076578
http://www.wellhome.com/blog/2011/04/the-top-40-eco-saving-gadgets/,0.23115166
http://www.online-college-blog.com/index.php/features/the-15-best-food-festivals-in-the-world/,0.31751654
http://www.collegehumor.com/video:1650945,0.6419055
http://blogs.babble.com/family-kitchen/2012/09/25/good-to-go-harvest-zucchini-muffins/,0.987117
http://www.wimp.com/fastestbook/,0.29765812
http://bleacherreport.com/articles/1060108-50-sports-venues-to-visit-before-you-die,0.2348717
http://www.cookingforengineers.com/recipe/246/Barbecue-Pork-Ribs-Baby-Back-or-Spare,0.97038984
http://more-humor.com/how-to-draw-a-spider/,0.26415095
http://coolmaterial.com/cool/style/watches/,0.12609974
http://edition.cnn.com/2011/11/14/tech/web/occupy-wall-street-sifry/index.html,0.12477507
http://www.insidershealth.com/article/computer_usage_can_be_a_serious_health_risk_for_everyone/3669,0.12377304
http://www.ucsf.edu/news/2009/06/8187/obesity-and-metabolic-syndrome-driven-fructose-sugar-diet,0.3421457
http://www.dosenation.com/listing.php?smlid=6383,0.18577772
http://kiddiescornerdeals.com/2011/05/grilled-chicken-sandwich-works/,0.9049633
http://www.wimp.com/dumbmusic/,0.13441658
http://www.gotmilk.com/,0.24275346
http://cupcakesandcashmere.com/five-things-21/,0.22874229
http://www.laweekly.com/slideshow/la-people-2007-part-2-70783/,0.012144413
http://www.youcanweightloss.com/,0.64773244
http://bleacherreport.com/articles/953083-25-hardest-to-pronounce-names-in-nhl-history,0.010017514
http://www.stretching.name/index.php?filt=cycling,0.32399988
http://www.bbqrecipesecrets.com/bbqsauce.html,0.9968182
http://www.naturalnews.com/032815_sunscreen_chemicals.html,0.3289652
http://www.smashbox.com/shop-landing?cm_mmc=Stumbleupon-_-Discovery-_-General_ShopLanding-_-ShopLanding,0.062708
http://www.organicauthority.com/health/most-nutrient-dense-healthy-foods-on-earth.html,0.8261387
http://www.marthastewart.com/261952/creamy-lemon-squares,0.98148566
http://bleacherreport.com/articles/1156558-the-50-most-inspirational-sports-quotes-in-history/page/18,0.4839916
http://www.adiscountbeauty.com/store/index.php,0.08358534
http://itechfuture.com/proactive-memory-pod-by-francesco-marcellino/,0.010888335
http://fun.varadinum.com/politics-in-family.html,0.56524485
http://labellacook.blogspot.com/2010/06/allamatriciana-with-spicy-smoked.html,0.9978677
http://www.only-pics.com/my-teenage-brother-recently-moved-into-the-basement-which-is-where-we-do-our-laundry-i-found-this-by-the-stairs-today/,0.0018513756
http://fashion.elle.com/accessories/2010/12/03/chrissie-morris-had-made-a-glow-in-the-dark-stiletto?cid=el:stu:accessories:glowinthedarkstiletto:,0.06933608
http://www.5min.com/Video/V-egg-3480324,0.46632445
http://deliciouslyorganic.net/back-to-school-lunch-ideas-and-no-bake-cookies/,0.96994567
http://www.couponingncooking.com/2012/03/super-easy-whole-chicken-in-crock-pot.html,0.9905228
http://bigblackdogs.net/parasol-lollipops/,0.7583494
http://www.dailymail.co.uk/news/article-2048640/In-path-storm-Daredevil-photographer-risks-life-stunning-pictures-lightning-strikes.html,0.28356817
http://www.studiodentaire.com/en/conditions/sleep_apnea.php,0.48038754
http://www.tgdaily.com/opinion-features/52511-fda-won%E2%80%99t-allow-complaints-from-medical-scientists,0.002264431
"http://www.latimes.com/health/la-he-2013-the-year-of-moderation-20121229,0,5212946.story",0.54114753
http://www.wimp.com/bowlingshot/,0.28640637
http://canadianbakertoo.blogspot.com/2009/11/triple-chocolate-chip-sandwich-cookies.html,0.97708523
http://picky-palate.com/2012/08/06/chocolate-chip-cookie-stuffed-oreos/,0.95241505
http://biology.clc.uc.edu/Fankhauser/Cheese/Cheese_5_gallons/CHEESE_5gal_00.htm,0.91708213
http://blimpyb.com/food-and-drink/recipes/bourbon-ginger-ale-bacon/643/,0.847781
http://shmivejournal.livejournal.com/125746.html,0.18292424
http://allrecipes.com/Recipe/Apple-Crisp-2/Detail.aspx,0.75985014
http://www.inc.com/francesca-fenzi/refresh-your-brain-10-minutes.html,0.5124492
http://www.cbc.ca/bestrecipes/2010/10/lean-and-fast-vegetable-lasagna.html,0.97601545
http://www.allyoucanread.com/,0.018052021
http://www.heatherchristo.com/cooks/2012/09/26/tomato-zucchini-soup/,0.8810684
http://9gag.com/gag/105269/,0.6709109
http://kissmyspatula.com/2009/06/25/homemade-mustard/,0.9457801
http://bloggerspath.com/top-5-best-free-online-pdf-file-management-tools/,0.011085896
http://thepioneerwoman.com/cooking/2010/05/grilled-chicken-pineapple-quesadillas/,0.9878933
http://www.thekitchn.com/thekitchn/restaurant-reproductions/restaurant-reproduction-bestever-veggie-burgers-from-northstar-cafe-096967,0.9851896
http://www.menshealth.com/cda/article.do?site=MensHealth&channel=fitness&category=muscle.building&topic=back&conitem=e18c844aae559110VgnVCM20000012281eac____&cm_mmc=FitnessNL-_-2008_07_29-_-Editors_Column-_-Back_Exercises_that_Work,0.804886
http://www.freepeople.com/index.cfm/fuseaction/products.browse/categoryID/eb344a5e-2eb4-44f2-9bd1-39502a8fe6d1?cm_re=091207_fp_homepage-_-images-_-whatsnew,0.09505164
http://allrecipes.com/Recipe/Ham-and-Cheese-Crescent-Roll-Ups/Detail.aspx,0.99610776
http://bleacherreport.com/articles/1528393-the-20-best-jobs-in-sports,0.14605543
http://thebabybirthingmama.com/holiday-treats-with-pinterest/,0.30469975
http://www.damnlol.com/michelin-real-life-1730.html,0.41585514
http://venturebeat.com/2010/07/28/seven-security-experts-get-the-key-to-reboot-the-internet/,0.026373254
http://www.consumerhealthplus.com/curaderm-bec5-cream,0.9569003
http://eatseasonably.co.uk/what-to-eat-now/calendar/,0.949144
http://www.telegraph.co.uk/technology/google/9175494/Look-no-hands-Blind-man-is-first-user-of-Google-self-driving-car.html,0.06609639
http://eclecticrecipes.com/pork-tenderloin-peach-compote/,0.99154234
http://www.telegraph.co.uk/foodanddrink/recipes/9915307/Budget-recipe-Koshari-an-Egyptian-street-food.html?fb,0.99804366
http://sportsillustrated.cnn.com/2012_swimsuit/models/crystal-renn/12_crystal-renn_14.html,0.67304444
http://www.laaloosh.com/2008/04/18/pepperoni-pizza-potato-skins-recipe/,0.95962423
http://www.swellmayde.com/2012/10/diy-studded-headband.html,0.708242
http://www.cbsnews.com/video/watch?id=7404718n,0.5088265
http://techflesh.com/22-worlds-most-spectacular-pedestrian-bridges/,0.25149086
http://goodmoodhome.com/chocolate-printer/,0.7675563
http://www.popsci.com/technology/article/2009-11/tasers-new-grenade-launcher-projectile-delivers-incapacitating-shock-200-feet,0.123266414
http://oneordinaryday.wordpress.com/2009/07/15/chocolate-chip-cookie-dough-brownies/,0.977164
http://blommi.com/au-gratin-potato-and-bacon-pizza-recipe-and-a-giveaway/,0.9443233
http://www.marthastewart.com/281209/chocolate-crackle-cookies,0.9269202
http://portland.balance.fm/blog/cgamble/2009-aug-26/plus-size-model%E2%80%99s-battle-anorexia-t,0.41233754
http://www.cosmoloan.com/money-management/the-6-main-reasons-why-most-pro-athletes-go-broke.html,0.075182155
http://www.copykat.com/category/casseroles/,0.9882758
http://www.suntimes.com/index/ebert1.html,0.0033507405
http://www.guardian.co.uk/fashion/gallery/2012/nov/21/caroline-charles-50-years-fashion-pictures?picture=399756415,0.036681905
http://gizmodo.com/5989647/always-wear-a-helmet-cam-when-youre-falling-down-a-mountain,0.3180139
http://joythebaker.com/2012/08/strawberry-raspberry-vanilla-quick-jam/,0.8575364
http://www.dailygifblog.com/2009/09/blount-punch-gif.html,0.31801847
http://www.hivehealthmedia.com/top-ten-list-foods-will-help-shed-pounds/,0.78578377
http://www.midwestsportsfans.com/2011/02/photo-story-two-and-a-half-men-starring-lebron-james-dwyane-wade-and-chris-bosh/,0.0057509905
http://community.livejournal.com/noirfacade/499725.html,0.5412806
http://www.delightfulcountrycookin.com/2010/08/crispy-chocolate-log.html,0.98435473
http://geekisawesome.com/1673/robot-tea-infuser/,0.06976861
http://www.thesun.co.uk/sol/homepage/news/2695559/Theres-no-God-say-96-in-web-poll-sting.html?OTC-RSS&ATTR=News,0.014263102
http://www.topix.net/,0.015497724
http://www.womansday.com/Recipes/Orange-Kissed-Churros-with-Hot-Chocolate-Sauce-Recipe.html,0.97351485
http://www.amazingsuperpowers.com/2008/07/shark-pathos/,0.3346879
http://www.cbc.ca/news/health/story/2011/02/23/cannabis-appetite.html,0.18508704
http://www.rollingstone.com/music/photos/lady-gagas-wild-looks-00040401/0990166,0.01124944
https://www.thehunt.com/?page=174,0.034731142
http://www.epicurious.com/articlesguides/holidays/thanksgiving/beginner,0.87106234
http://bakedbree.com/2010/02/peanut-butter-pie/,0.9750259
http://fashion.elle.com/street-chic/,0.0027042043
http://shine.yahoo.com/channel/food/11-best-fast-food-post-workout-snacks-under-200-calories-2402237/,0.83964854
http://www.thatssotrue.com/view/story/2352,0.3852189
http://asouthernfairytale.com/2011/07/11/homemade-blueberry-crisp/,0.96058553
http://www.chickadvisor.com/article/holiday-glam-plan-gold-brocade/,0.026000777
http://technologyinnovationsite.com/mobile-phone-concept-earphone,0.0697423
http://tjmaxx.tumblr.com/tagged/maxxinista-lifestyle,0.006441941
http://www.refinery29.com/beauty-tips-eyeliner-video-tape,0.6114467
http://www.motivationalz.com/pictures/Magic.htm,0.3971639
http://www.usatoday.com/tech/products/story/2012-08-09/cnbc-taxi-app/56936636/1,0.073238656
http://www.epicurious.com/recipes/food/views/STRAWBERRY-LEATHER-242303,0.9419468
http://designsiteinc.com/table-lamp-with-a-charm,0.6811458
http://www.rds.ca/,0.17552981
http://www.momtastic.com/cooking-recipes/dinner/106613-pumpkin-macaroni-and-cheese,0.960063
http://sportige.com/wags-bikini/,0.13188978
http://bleacherreport.com/articles/776242-100-hardest-hits-in-sports-history/page/31,0.057060316
http://seepicture.info/it-really-isnt-a-difficult-concept-to-grasp-people.html,0.122565925
http://www.victoriassecret.com/swimwear/push-up-top,0.052629888
http://www.geek.com/articles/games/full-body-real-time-motion-tracking-achieved-using-17-sensors-unreal-engine-2012108/,0.06271964
http://www.ajxx8.com/stories/11,0.16414006
http://www.theatlantic.com/health/archive/2012/04/six-weird-things-people-have-done-inside-mri-scanners/256416/,0.17080559
http://www.guardian.co.uk/lifeandstyle/2010/aug/09/barefoot-best-for-children?INTCMP=ILCNETTXT3487,0.6003114
http://www.mangiodasola.com/2010/07/search-for-perfect-yellow-cake-part-6.html,0.9454487
http://en.wikipedia.org/wiki/Autogenic_training,0.6037764
http://thenoshery.com/recipe-index-2/,0.85251695
http://www.straight.com/article-120218/usd-no-longer-the-world-currency,0.15704352
http://traceysculinaryadventures.blogspot.com/2011/03/creamy-baked-chicken-taquitos.html,0.94539416
http://www.athoughtforfood.net/2011/04/recipe-garlic-butter-roasted-mushrooms/,0.99766016
http://www.mercurynews.com/bay-area-news/ci_19773900,0.017953275
http://www.sportsdignity.com/0055.html,0.2316107
http://runhumor.com/thank-you-funnyjunk/,0.4685366
http://asoutherngrace.blogspot.com/2010/04/ruefully-ridiculous-standards.html,0.981371
http://allrecipes.com/recipes/main-dish/slow-cooker?prop24=PN_2.1.2_NP.Slow-Cooker-Di,0.9884857
http://www.cravingfor.com/2009/10/08/apple-fritters-with-apricot-sauce/,0.95074254
http://www.mentalfloss.com/blogs/archives/20749,0.2201086
http://citizencouture.com/2011/07/nickelson-wooster-mmfwss12/,0.014857367
http://www.skinnytaste.com/2010/07/spaghetti-squash-pesto-with-tomatoes.html,0.99756503
http://www.wackyuses.com/arm_hammer.html,0.7720935
http://www.rsvlts.com/2012/08/04/inside-the-london-olympics-week-one-62-high-quality-photos/,0.055131383
http://hoosierhomemade.com/halloween-dinner-ideas/,0.8403799
http://bunsinmyoven.com/2009/06/03/corn-with-bacon-because-bacon-makes-everything-better/,0.99210864
http://www.ecurry.com/blog/curries/gravies/chicken-kolhapuri/,0.9737881
http://yellowsandboxrecipes.blogspot.com/,0.9089603
http://foodnetworkhumor.com/2010/05/40-unfortunate-food-and-beverage-names/,0.08083784
http://www.examiner.com/comfort-food-in-national/biggest-loser-curtis-stone-s-60-calorie-cupcakes,0.9207401
